Date, ALMANYA, ARNAVUTLUK, AVUSTURYA, BELCIKA, BOSNAHERSEK, BULGARISTAN, CEKCUMHURIYETI, DANIMARKA, ESTONYA, FINLANDIYA, FRANSA, GKIBRIS, HIRVATISTAN, HOLLANDA, INGILTERE, IRLANDA, ISPANYA, ISVEC, ISVICRE, ITALYA, IZLANDA, KARADAG, KOSOVA, LETONYA, LITVANYA, LUKSEMBURG, MACARISTAN, MAKEDONYA, MALTA, NORVEC, POLONYA, PORTEKIZ, ROMANYA, SIRBISTAN, SLOVAKYA, SLOVENYA, YUNANISTAN, DAVRUPA, AVRUPATOP, AZERBAYCAN, BELARUS, ERMENISTAN, GURCISTAN, KAZAKISTAN, KIRGIZISTAN, MOLDOVACUM, OZBEKISTAN, RUSYA, TACIKISTAN, TURKMENISTAN, UKRAYNA, BDTTOPLAM, ABD, ARJANTIN, BREZILYA, KANADA, KOLOMBIYA, MEKSIKA, SILI, VENEZUELLA, DAMERIKA, AMERIKATOP, CEZAYIR, FAS, GAFRIKA, LIBYA, MISIR, SUDAN, TUNUS, DAFRIKA, AFRIKATOP, BAE, BAHREYN, BANGLADES, CIN, ENDONEZYA, FILIPINLER, GKORE, HINDISTAN, IRAK, IRAN, ISRAIL, JAPONYA, KKTC, KATAR, KUVEYT, LUBNAN, MALEZYA, PAKISTAN, SINGAPUR, SURIYE, SUUDARABISTAN, TAYLAND, URDUN, YEMEN, DASYA, ASYATOP, AVUSTRALYA, YENIZELLANDA, OKYANUSYA, MILLIYESIZ, GTOPLAM
2013-09-01,70918400.0,764900.0,7147700.0,9182900.0,890900.0,15442900.0,3954000.0,4854100.0,585700.0,2968600.0,12640700.0,116000.0,333300.0,15208200.0,41742600.0,1698800.0,3310500.0,9799600.0,3827400.0,8353000.0,51300.0,142600.0,926300.0,772400.0,1329000.0,323700.0,1445300.0,1536300.0,123600.0,4377600.0,7887100.0,507300.0,5939300.0,2123000.0,2364600.0,363700.0,6056300.0,31600.0,250041200.0,6302100.0,3429600.0,722900.0,19781300.0,5729300.0,636100.0,1422200.0,1257000.0,72700900.0,277200.0,1356300.0,10743100.0,124358000.0,9515000.0,567300.0,1437300.0,2816100.0,243600.0,354300.0,332500.0,173400.0,449700.0,15889200.0,1624400.0,846800.0,658500.0,3444700.0,803500.0,88900.0,928900.0,788800.0,9184500.0,523700.0,157600.0,83000.0,1213900.0,444600.0,673900.0,1829000.0,756900.0,8655500.0,15189700.0,2196700.0,1450100.0,2258200.0,264400.0,1507700.0,1688900.0,350700.0,344100.0,175300.0,2400900.0,2163900.0,126500.0,1050800.0,204700.0,985200.0,46695900.0,3271300.0,498500.0,15300.0,423700.0,450377600.0
2013-10-01,74902600.0,463800.0,4229200.0,5325700.0,560800.0,17615700.0,2330300.0,4670500.0,1002900.0,3686300.0,9461100.0,114700.0,473300.0,18035000.0,35015900.0,1032200.0,2996800.0,7811700.0,8011200.0,7369500.0,69900.0,151800.0,599000.0,922900.0,1562200.0,97900.0,1094600.0,1374000.0,48100.0,3559200.0,4228100.0,427800.0,2841800.0,1203800.0,615300.0,399900.0,7289400.0,46400.0,231641300.0,4799200.0,1999700.0,663500.0,14385200.0,2367800.0,674900.0,876400.0,1029300.0,48407900.0,203600.0,1267300.0,7976800.0,84651600.0,9701500.0,603300.0,1358400.0,2819700.0,309800.0,415400.0,178200.0,160900.0,470400.0,16017600.0,868100.0,603000.0,402000.0,2476600.0,802400.0,70100.0,604200.0,628000.0,6454400.0,469500.0,151700.0,99600.0,1415000.0,446000.0,722300.0,1661700.0,981500.0,8264800.0,10417700.0,1921400.0,1380500.0,1999200.0,215400.0,925100.0,1112900.0,416400.0,315900.0,188300.0,2287800.0,2795000.0,204500.0,1233900.0,181800.0,970300.0,40778200.0,2415100.0,349500.0,2300.0,361300.0,382671300.0
2013-11-01,35208600.0,458300.0,2461400.0,3211300.0,406000.0,11529300.0,695900.0,1692700.0,277000.0,795900.0,6462000.0,61800.0,359500.0,5036300.0,9360300.0,400200.0,1494500.0,3256100.0,1659100.0,4784300.0,15800.0,160300.0,481000.0,263400.0,446200.0,83700.0,621600.0,976600.0,51000.0,1171000.0,1053100.0,264400.0,2364600.0,918700.0,289200.0,324700.0,5807100.0,14300.0,104917200.0,4894400.0,390200.0,541900.0,13112700.0,1495500.0,627300.0,535200.0,1145300.0,9542600.0,246900.0,1293800.0,3377900.0,37203700.0,5718500.0,235300.0,609600.0,1511400.0,129300.0,194400.0,58300.0,61200.0,232000.0,8750000.0,1100900.0,622800.0,225800.0,2400900.0,821100.0,70100.0,828100.0,802700.0,6872400.0,198500.0,141600.0,72700.0,1148600.0,387000.0,474200.0,1448000.0,683700.0,5867200.0,8871600.0,913700.0,1061000.0,1441300.0,74100.0,491900.0,994400.0,512100.0,267100.0,179100.0,1843800.0,1011200.0,144200.0,645000.0,120500.0,843000.0,29835500.0,866100.0,115100.0,2400.0,198400.0,188760800.0
2013-12-01,14332700.0,492100.0,1266200.0,1358800.0,353000.0,11037400.0,294100.0,920100.0,97900.0,399400.0,3240500.0,55500.0,212900.0,3005200.0,3657200.0,239600.0,1358400.0,1483200.0,839300.0,2773300.0,14000.0,142900.0,451500.0,132100.0,153400.0,22400.0,373900.0,962500.0,30300.0,686400.0,525800.0,176500.0,1849200.0,819600.0,179400.0,152600.0,6010800.0,9000.0,60109100.0,4115500.0,229500.0,517300.0,12633700.0,1276200.0,495700.0,602300.0,1057600.0,5020100.0,208900.0,1272400.0,2657900.0,30087100.0,3124300.0,129200.0,342400.0,627500.0,96800.0,148100.0,26900.0,37900.0,149400.0,4682500.0,889000.0,461600.0,196600.0,2102600.0,609300.0,63500.0,903000.0,707900.0,5933500.0,552700.0,134400.0,123100.0,1087200.0,336900.0,279400.0,1264500.0,646300.0,4859100.0,7523000.0,890900.0,887500.0,1328300.0,108000.0,362700.0,673300.0,740500.0,293500.0,372900.0,1856199.0,980000.0,113700.0,461500.0,131000.0,610100.0,26616699.0,491000.0,78000.0,1900.0,168800.0,128168599.0
2014-01-01,14386300.0,377600.0,1756300.0,1320300.0,389600.0,9768700.0,226700.0,557800.0,80000.0,308300.0,3130900.0,42900.0,299100.0,2871400.0,3294000.0,188300.0,1016300.0,1195400.0,1030300.0,3203700.0,8300.0,167700.0,467100.0,122300.0,143100.0,27000.0,313100.0,876500.0,40600.0,499800.0,565100.0,178400.0,1617400.0,843600.0,137400.0,140200.0,5330500.0,18300.0,56940300.0,3819000.0,249400.0,331600.0,9398600.0,1049000.0,415500.0,409900.0,679600.0,7671100.0,190100.0,848600.0,2565800.0,27628200.0,2831400.0,233600.0,429000.0,576000.0,112100.0,90000.0,39900.0,34400.0,137300.0,4483700.0,881900.0,570600.0,163400.0,2739600.0,541500.0,50700.0,775800.0,472800.0,6196300.0,358100.0,116600.0,204700.0,848500.0,534600.0,250800.0,2030900.0,476300.0,4902000.0,7836600.0,861800.0,1078900.0,1174800.0,103100.0,448700.0,774000.0,349300.0,273300.0,100800.0,1774900.0,1819300.0,134300.0,434400.0,108600.0,547900.0,27543200.0,571300.0,78300.0,600.0,203300.0,123645200.0
2014-02-01,11524100.0,387400.0,1565700.0,1215700.0,320500.0,8975900.0,334400.0,1272400.0,71600.0,379900.0,3259200.0,44100.0,275400.0,2701400.0,3970900.0,232400.0,962000.0,1488900.0,1058700.0,2262900.0,11100.0,130200.0,430000.0,138600.0,134100.0,33700.0,359800.0,875600.0,39700.0,639800.0,736800.0,182000.0,1893300.0,795800.0,206800.0,222800.0,4677000.0,10500.0,53821100.0,3703900.0,314500.0,376200.0,9752300.0,1287400.0,616800.0,452500.0,1030900.0,5980900.0,266600.0,1026300.0,2601900.0,27410200.0,2203200.0,211500.0,290900.0,454400.0,63700.0,68200.0,80900.0,32600.0,132000.0,3537400.0,639700.0,481200.0,127600.0,2059200.0,701200.0,40400.0,540700.0,580800.0,5170800.0,169400.0,265900.0,91700.0,1239800.0,351400.0,277100.0,1881700.0,525800.0,4931700.0,11311000.0,726100.0,1176100.0,1840800.0,371800.0,1069800.0,734700.0,529500.0,244100.0,139000.0,1889400.0,1007700.0,98900.0,458000.0,135400.0,679600.0,32146400.0,320500.0,45100.0,10900.0,155800.0,122618200.0
2014-03-01,21246300.0,531100.0,1755500.0,2038000.0,552000.0,11842800.0,497900.0,1918500.0,175700.0,754300.0,4646700.0,188600.0,375600.0,3974600.0,4919200.0,273600.0,1499200.0,2247500.0,1431300.0,3276200.0,51400.0,173500.0,526300.0,229600.0,230900.0,49900.0,520700.0,1191400.0,58200.0,1020700.0,800300.0,242300.0,2238200.0,1079800.0,230900.0,264000.0,7181200.0,13600.0,80247500.0,4917800.0,327300.0,422000.0,11937800.0,1258100.0,542300.0,499900.0,1113100.0,7473600.0,255300.0,1265300.0,2808500.0,32821000.0,3526500.0,221500.0,430500.0,722400.0,78200.0,139300.0,51200.0,32400.0,183600.0,5385600.0,1090100.0,632600.0,165600.0,2177100.0,830000.0,54200.0,991000.0,699800.0,6640400.0,170000.0,123800.0,88300.0,1107600.0,446400.0,338800.0,1939900.0,728200.0,6042300.0,18306600.0,972300.0,1537600.0,1400000.0,94100.0,541900.0,1017700.0,513900.0,289800.0,151100.0,2128100.0,2398400.0,183200.0,605400.0,173500.0,771800.0,42070700.0,364400.0,60800.0,2900.0,195700.0,167789000.0
2014-04-01,37554700.0,500700.0,2984200.0,5061400.0,608500.0,14373700.0,532100.0,2763300.0,516200.0,1822200.0,7922800.0,67300.0,450800.0,6665100.0,12595500.0,527100.0,2355300.0,4080800.0,3185700.0,5563700.0,42500.0,197800.0,589600.0,393000.0,706200.0,171700.0,726700.0,1193800.0,43400.0,1672800.0,1205900.0,392500.0,2825400.0,1230200.0,278200.0,338600.0,7866700.0,18800.0,130024900.0,3981900.0,433100.0,402500.0,13271400.0,1285400.0,523000.0,584900.0,951200.0,10631800.0,263000.0,1212500.0,3247500.0,36788200.0,4988400.0,339000.0,689500.0,1032900.0,165500.0,299700.0,79900.0,51100.0,267100.0,7913100.0,1460600.0,775400.0,321900.0,2308600.0,890800.0,73600.0,835900.0,795800.0,7462600.0,947500.0,192500.0,76600.0,1687300.0,556700.0,538900.0,2064500.0,1038200.0,5162400.0,12583500.0,2923200.0,1190900.0,1648800.0,275300.0,842900.0,1200100.0,592800.0,398400.0,195200.0,2196400.0,1777200.0,397100.0,799100.0,208000.0,926400.0,40419900.0,1221400.0,237600.0,1700.0,401800.0,224471200.0
2014-05-01,43740600.0,493800.0,3729800.0,5305700.0,685700.0,17214500.0,1135100.0,3615000.0,758400.0,2917000.0,12377400.0,63200.0,358300.0,20302900.0,26930600.0,1053400.0,1960000.0,7372100.0,3501600.0,6572800.0,33500.0,180800.0,728300.0,851300.0,1870200.0,85500.0,794900.0,1324300.0,44400.0,2990000.0,5267300.0,503600.0,3547800.0,1275000.0,484000.0,426100.0,6482400.0,24900.0,187002200.0,4598700.0,2253900.0,556800.0,16622600.0,3003800.0,734300.0,1104100.0,1139300.0,59771600.0,317000.0,1414700.0,7928700.0,99445500.0,8662600.0,584800.0,1049300.0,2126300.0,195900.0,388700.0,228000.0,62700.0,416000.0,13714300.0,1378000.0,857000.0,516000.0,2322400.0,914800.0,90800.0,917900.0,850700.0,7847600.0,265500.0,195800.0,79800.0,2010200.0,647200.0,577500.0,2221100.0,1452100.0,7225400.0,10702800.0,1598400.0,1526600.0,1736700.0,130000.0,1057900.0,1103800.0,801000.0,455000.0,340100.0,2245300.0,2084200.0,286600.0,1080500.0,220700.0,1294200.0,41338400.0,2005300.0,318900.0,2700.0,392000.0,352066900.0
2014-06-01,56403100.0,694400.0,5369400.0,5776300.0,1035000.0,16967100.0,3386000.0,4194900.0,579000.0,2869600.0,9407100.0,81200.0,383300.0,12315200.0,35178600.0,1544300.0,3031700.0,8828500.0,3571700.0,6527100.0,170400.0,192200.0,1065400.0,736700.0,1510000.0,187100.0,1215200.0,1613300.0,49300.0,4441500.0,6804900.0,620700.0,5111400.0,2084600.0,1817200.0,343100.0,6971200.0,22700.0,213100400.0,5779300.0,3593900.0,544900.0,15947900.0,7568700.0,834500.0,1767800.0,1311600.0,77664900.0,304900.0,1578300.0,8170300.0,125067000.0,10636900.0,446800.0,818600.0,2029900.0,299700.0,480300.0,225300.0,93300.0,435000.0,15465800.0,1620500.0,806100.0,531800.0,2735800.0,1065100.0,141100.0,1023600.0,1122400.0,9046400.0,344900.0,144300.0,120200.0,1927600.0,471100.0,629100.0,2071100.0,1482400.0,8306800.0,13200200.0,2373900.0,1512200.0,1897900.0,167900.0,1244800.0,1219000.0,810500.0,744000.0,377900.0,2634700.0,4452500.0,224100.0,1698100.0,282200.0,1554400.0,49891800.0,2627100.0,465800.0,5200.0,424000.0,416093500.0
2014-07-01,42475800.0,886300.0,6677500.0,10794900.0,816200.0,16435100.0,4875100.0,7767100.0,546400.0,2675900.0,9642100.0,261800.0,309800.0,13492600.0,36686800.0,1635800.0,3727200.0,9573500.0,5210500.0,8158800.0,195300.0,161800.0,981800.0,542900.0,1137000.0,126900.0,1924000.0,1253000.0,92900.0,7541600.0,10345100.0,564500.0,6009300.0,2951500.0,3392600.0,569900.0,7330600.0,42100.0,227812000.0,7438500.0,4865500.0,917600.0,17385100.0,8278400.0,661900.0,1927300.0,1187800.0,82177400.0,291700.0,1638100.0,10203300.0,136972600.0,9917700.0,430400.0,912500.0,2100500.0,345800.0,855000.0,223200.0,70500.0,594200.0,15449800.0,423200.0,315000.0,584600.0,1231100.0,528000.0,73500.0,504600.0,934000.0,4594000.0,75800.0,73700.0,87300.0,1758200.0,396400.0,767700.0,2268300.0,1172200.0,6690800.0,15189200.0,2389300.0,1451700.0,2517200.0,56000.0,436900.0,1488400.0,269100.0,292600.0,153900.0,2267800.0,1351500.0,166200.0,598000.0,97500.0,1132200.0,43147900.0,3177100.0,507800.0,4600.0,426000.0,432091800.0
2014-08-01,87740400.0,1230600.0,12737700.0,15842000.0,1396800.0,15401800.0,4316500.0,6807700.0,510600.0,2448100.0,24301400.0,442100.0,373600.0,29127600.0,46014200.0,1673800.0,4795400.0,10466900.0,5266900.0,11592300.0,158800.0,189500.0,1070800.0,561800.0,1160900.0,276500.0,2002500.0,1974100.0,110700.0,5798400.0,10192900.0,850700.0,5905300.0,3089200.0,3300900.0,425500.0,9818300.0,56700.0,329429900.0,10535100.0,4355400.0,1168600.0,19411300.0,9141300.0,738500.0,1922900.0,1656500.0,81551600.0,347100.0,2083700.0,9338800.0,142250800.0,9172600.0,452400.0,921100.0,2554500.0,251400.0,481400.0,189300.0,102100.0,494600.0,14619400.0,2558900.0,1479800.0,407400.0,1532200.0,1395700.0,112800.0,1123400.0,1034400.0,9644600.0,1420300.0,423100.0,122000.0,1840200.0,532200.0,1024600.0,2532100.0,1050000.0,11323500.0,19280600.0,2326300.0,1736400.0,3407300.0,790100.0,3358500.0,3136000.0,327300.0,640300.0,154800.0,3866100.0,8028600.0,133100.0,2804500.0,334200.0,1482400.0,72074500.0,2539100.0,435500.0,6100.0,741300.0,571741200.0
2014-09-01,79428200.0,909500.0,6631300.0,8999800.0,1105600.0,17116200.0,4138400.0,4460500.0,676700.0,2742500.0,11729300.0,225100.0,363700.0,14284800.0,43734600.0,1562100.0,3210600.0,8544900.0,4180900.0,8266600.0,140400.0,188100.0,1080400.0,794000.0,1454600.0,316600.0,1717500.0,1874500.0,102300.0,3421600.0,8825400.0,662800.0,6317700.0,2455600.0,2594700.0,382800.0,7388600.0,25100.0,262054000.0,6537100.0,3452200.0,635600.0,18173100.0,5856200.0,733300.0,1863900.0,1414600.0,67769300.0,335800.0,1761400.0,7189000.0,115721500.0,9153200.0,616600.0,1457600.0,2847400.0,254800.0,469000.0,284700.0,79000.0,570900.0,15733200.0,2179300.0,1032600.0,554600.0,2233500.0,1252300.0,100800.0,918400.0,910300.0,9181800.0,400200.0,243700.0,91300.0,1861500.0,460000.0,818300.0,1951000.0,1191100.0,6972000.0,19931500.0,1046100.0,1923700.0,2355000.0,404700.0,1653600.0,2065500.0,517900.0,490000.0,338500.0,3997000.0,3366400.0,201900.0,1400600.0,240400.0,1464200.0,55386100.0,3376200.0,551700.0,5900.0,617700.0,462628100.0
2014-10-01,79464400.0,508200.0,4166600.0,5074700.0,649500.0,17601600.0,2168500.0,5086100.0,1155700.0,3889900.0,8421000.0,91100.0,686100.0,17600000.0,35118900.0,1080200.0,2420100.0,7943200.0,8874800.0,6428500.0,52600.0,172900.0,692500.0,1014400.0,1673400.0,154400.0,1313300.0,1400800.0,58000.0,3023500.0,4518200.0,528800.0,2998200.0,1301000.0,671300.0,546800.0,7899100.0,52000.0,236500300.0,4623300.0,1814300.0,553500.0,15026500.0,2259300.0,790900.0,1099100.0,1109100.0,35554600.0,262200.0,1606200.0,5567000.0,70266000.0,10158300.0,497700.0,1144400.0,2909700.0,296700.0,491000.0,216400.0,62600.0,730100.0,16506900.0,1379700.0,653800.0,432100.0,2115400.0,1046700.0,98500.0,649100.0,1268900.0,7644200.0,390100.0,227800.0,97000.0,2217100.0,550600.0,841100.0,2439400.0,1185000.0,7518300.0,11773200.0,2148600.0,1841300.0,1767400.0,343800.0,1496100.0,1334000.0,586000.0,449100.0,273000.0,3048300.0,5044000.0,298500.0,1778200.0,281000.0,1549800.0,49478700.0,2533600.0,376600.0,10000.0,776500.0,384092800.0
2014-11-01,36128000.0,535500.0,2106700.0,3297200.0,451300.0,12087600.0,691300.0,1733400.0,294100.0,1403300.0,5720100.0,46700.0,464700.0,4463300.0,8363800.0,453000.0,1800100.0,3626000.0,1558000.0,4717100.0,16900.0,171200.0,506800.0,341100.0,470000.0,77200.0,678100.0,999700.0,44000.0,1053800.0,1050500.0,291900.0,2353500.0,1105700.0,372700.0,333400.0,6222000.0,20000.0,106049700.0,4677100.0,442500.0,424500.0,13061900.0,1442600.0,616400.0,717200.0,1040000.0,7991300.0,292100.0,1460300.0,3196700.0,35362600.0,4510800.0,266700.0,575900.0,1070700.0,133700.0,276200.0,85200.0,38500.0,260200.0,7217900.0,1344700.0,670800.0,238800.0,2234000.0,845000.0,91700.0,877900.0,880300.0,7183200.0,158000.0,179700.0,87500.0,1555000.0,430400.0,444300.0,1890800.0,840500.0,5602300.0,8956200.0,875000.0,1155100.0,1479400.0,93900.0,612100.0,1085400.0,585200.0,414500.0,214000.0,2557200.0,1628000.0,164100.0,798500.0,229800.0,963000.0,32999900.0,845800.0,140900.0,10900.0,331100.0,190142000.0
2014-12-01,15095100.0,499800.0,1302800.0,1498900.0,352100.0,11765400.0,317300.0,697700.0,184700.0,650000.0,3335200.0,46200.0,231800.0,3032400.0,3855800.0,261600.0,1603300.0,1488600.0,924100.0,3259500.0,15900.0,129200.0,509500.0,152100.0,188000.0,31400.0,422800.0,1005500.0,56300.0,552100.0,605400.0,244700.0,1855600.0,851400.0,188700.0,201000.0,5608400.0,12300.0,63032600.0,4489000.0,262400.0,363500.0,13624900.0,1215700.0,551900.0,767200.0,965000.0,4000700.0,225500.0,1515000.0,2676000.0,30656800.0,3285300.0,153300.0,394800.0,736200.0,108500.0,190300.0,44100.0,34500.0,190900.0,5137900.0,1048500.0,520400.0,228500.0,2275300.0,641500.0,78700.0,864400.0,760800.0,6418100.0,524200.0,216700.0,132500.0,1413300.0,446700.0,334300.0,1539900.0,766300.0,5005000.0,9040600.0,729200.0,1010800.0,1439800.0,137100.0,557500.0,794600.0,1095300.0,380500.0,466800.0,2539000.0,1196200.0,153300.0,596300.0,181300.0,847800.0,31545000.0,508000.0,84700.0,2400.0,263200.0,137648700.0
2015-01-01,17007500.0,465500.0,2004700.0,1475900.0,432100.0,11264700.0,280300.0,688400.0,96400.0,352300.0,3347000.0,43800.0,299000.0,3066300.0,3411200.0,231500.0,1304700.0,1355300.0,1144100.0,3450700.0,12300.0,189200.0,533700.0,117100.0,182100.0,25800.0,406400.0,952700.0,50500.0,546200.0,752300.0,228800.0,1780900.0,877900.0,179500.0,174300.0,5270600.0,14000.0,64015700.0,4543900.0,271900.0,209900.0,10315200.0,1144200.0,548200.0,575200.0,714400.0,5958600.0,197600.0,947000.0,2536500.0,27962600.0,3152300.0,258200.0,618900.0,692400.0,135600.0,134700.0,68500.0,37300.0,171900.0,5269800.0,964900.0,726500.0,206400.0,2265000.0,631000.0,64200.0,904300.0,588700.0,6351000.0,677300.0,244800.0,101100.0,1112600.0,732500.0,361200.0,2556000.0,580800.0,5410100.0,8421900.0,820400.0,1097200.0,1334300.0,232700.0,1787900.0,938500.0,453800.0,396000.0,128100.0,2175300.0,2378100.0,238100.0,545100.0,181900.0,799300.0,33705000.0,578400.0,86000.0,1600.0,320800.0,138290900.0
2015-02-01,13560900.0,394800.0,1526100.0,1378900.0,344000.0,9645500.0,366600.0,1167000.0,104400.0,534500.0,3063100.0,48000.0,270600.0,2870900.0,4188000.0,299300.0,1142000.0,1689400.0,1157200.0,2190300.0,12300.0,124200.0,424700.0,132100.0,186600.0,34600.0,383500.0,844100.0,46600.0,740300.0,804400.0,224200.0,1782900.0,819800.0,209300.0,247900.0,4063300.0,9000.0,57031300.0,3528600.0,246800.0,257000.0,10371400.0,1257300.0,588600.0,560200.0,907200.0,4055500.0,250700.0,1149000.0,2308000.0,25480300.0,2448800.0,286500.0,389000.0,595300.0,64200.0,93800.0,152400.0,21900.0,173300.0,4225200.0,698400.0,637300.0,161600.0,1939900.0,706300.0,50200.0,662600.0,599200.0,5455500.0,184600.0,409300.0,68600.0,1861500.0,364800.0,354800.0,2134400.0,614400.0,4614500.0,10574300.0,572200.0,1028200.0,1844400.0,418600.0,854000.0,737600.0,568400.0,329100.0,132000.0,2048900.0,1405500.0,108000.0,538600.0,183600.0,919400.0,32869700.0,335000.0,53000.0,1800.0,242600.0,125694400.0
2015-03-01,21723500.0,520300.0,1680800.0,1727000.0,546600.0,11902300.0,470100.0,1638900.0,248400.0,941700.0,3600400.0,56900.0,369600.0,3486600.0,5601100.0,353700.0,1631300.0,2320100.0,1312400.0,2803200.0,20100.0,166100.0,551500.0,214900.0,277100.0,38900.0,570700.0,1255100.0,60000.0,982700.0,1043200.0,274400.0,2188300.0,990400.0,310500.0,266600.0,5897800.0,10700.0,78053900.0,4807200.0,303700.0,296500.0,11909100.0,1277500.0,578800.0,668000.0,1014500.0,5316200.0,225400.0,1403200.0,2566300.0,30366400.0,3928900.0,355800.0,408000.0,853600.0,136600.0,182700.0,91200.0,32600.0,214100.0,6203500.0,1258200.0,685400.0,204400.0,1920100.0,759200.0,69700.0,973800.0,746400.0,6617200.0,186800.0,163000.0,88000.0,1558800.0,389100.0,423500.0,1906700.0,822700.0,6544200.0,19301600.0,734700.0,889100.0,1525300.0,136300.0,732200.0,985700.0,619500.0,421500.0,148700.0,2258800.0,3606600.0,218700.0,692200.0,169900.0,939000.0,45462600.0,389100.0,64400.0,1800.0,289000.0,167447900.0
2015-04-01,38233900.0,523300.0,2607900.0,4786200.0,599600.0,16009200.0,512600.0,2695300.0,615800.0,2177700.0,5433000.0,67200.0,407500.0,5142000.0,12797600.0,576900.0,2365600.0,4213400.0,3200500.0,3652200.0,32200.0,183100.0,678400.0,305300.0,695600.0,124300.0,768000.0,1452800.0,57200.0,1615800.0,1277800.0,402100.0,2705000.0,1159500.0,281900.0,374900.0,7315000.0,18900.0,126065200.0,3835600.0,419600.0,257500.0,13345600.0,1251700.0,588000.0,745200.0,857500.0,7899800.0,204100.0,1335000.0,3062000.0,33801600.0,5398600.0,493700.0,723600.0,1229000.0,178600.0,319400.0,123800.0,49500.0,342700.0,8858900.0,1673000.0,906400.0,341800.0,2151200.0,823300.0,78600.0,827300.0,769800.0,7571400.0,973300.0,254900.0,88100.0,2356200.0,613200.0,622200.0,2078900.0,1022800.0,6058700.0,13884000.0,2198500.0,602600.0,1702500.0,494700.0,1122400.0,1528700.0,661500.0,463300.0,208100.0,2369300.0,2712000.0,429000.0,926900.0,159600.0,1267300.0,44798700.0,4060000.0,472900.0,2200.0,417000.0,226047900.0
2015-05-01,51261400.0,585400.0,3577200.0,4943100.0,780000.0,18716200.0,1124100.0,3695800.0,882300.0,3091400.0,9660100.0,65900.0,386300.0,19928300.0,25138500.0,961200.0,2144100.0,7624900.0,3761300.0,4571500.0,43100.0,182100.0,813400.0,856800.0,1670000.0,158100.0,876100.0,1651200.0,54500.0,2771200.0,4467000.0,602700.0,3357200.0,1261500.0,480400.0,353100.0,6871700.0,21300.0,189390400.0,4228000.0,2020400.0,372000.0,16697000.0,2796600.0,721800.0,1335300.0,1003900.0,41055800.0,292700.0,1405400.0,6825500.0,78754400.0,7883000.0,977400.0,1026800.0,2082900.0,262600.0,373400.0,333200.0,50400.0,495100.0,13484800.0,1598400.0,955800.0,559100.0,2281900.0,912800.0,140000.0,1015900.0,917700.0,8381600.0,286900.0,273200.0,126900.0,3130200.0,564300.0,848900.0,2276600.0,1590500.0,7077300.0,12351300.0,1472900.0,1088800.0,1926800.0,211800.0,1383500.0,1231600.0,728400.0,504300.0,287100.0,2539100.0,3267100.0,310300.0,1282900.0,158000.0,1509600.0,46428300.0,2065900.0,360900.0,4400.0,447300.0,339318000.0
2015-06-01,58235300.0,745800.0,4387500.0,5246400.0,1002300.0,18017000.0,3419900.0,3969100.0,700100.0,2768000.0,6470800.0,96000.0,404900.0,11244500.0,34875900.0,1521800.0,2467900.0,8095000.0,3225700.0,5664100.0,220500.0,170200.0,1246300.0,810200.0,1561000.0,100900.0,1617000.0,1462600.0,78000.0,3447100.0,7511100.0,674400.0,5593600.0,1853200.0,2038600.0,381400.0,6645400.0,21800.0,207991300.0,5439600.0,3612000.0,404300.0,17801500.0,7524400.0,836000.0,2120300.0,1235800.0,60624200.0,282700.0,1453500.0,8566300.0,109900600.0,11058600.0,1077300.0,995500.0,1941700.0,419700.0,574600.0,338800.0,90400.0,647200.0,17143800.0,1117600.0,751100.0,608800.0,2593900.0,814800.0,145400.0,906900.0,1049400.0,7987900.0,204200.0,103200.0,113900.0,3777400.0,434700.0,891300.0,1896100.0,1710100.0,7979800.0,14644500.0,1353400.0,929500.0,1847700.0,133400.0,1383600.0,1177400.0,747900.0,661300.0,355100.0,2961000.0,4638500.0,271000.0,1475500.0,181400.0,1493400.0,51365300.0,2985900.0,486000.0,2600.0,516500.0,398379900.0
2015-07-01,52609200.0,924200.0,6743400.0,10279400.0,949300.0,17726400.0,4827500.0,8585400.0,640200.0,2276300.0,7947200.0,268300.0,308300.0,14222100.0,36364200.0,1489900.0,2934300.0,9267600.0,5779000.0,5962500.0,169500.0,166300.0,1184800.0,545500.0,1329500.0,112700.0,2778000.0,1597400.0,139000.0,6404500.0,11424100.0,550400.0,6734300.0,2862000.0,4139300.0,508100.0,5491400.0,50900.0,236292400.0,7561300.0,4410800.0,658500.0,17717000.0,8968400.0,707300.0,2145800.0,1304100.0,69509000.0,265100.0,1741500.0,10118600.0,125107400.0,10272200.0,786900.0,1198600.0,2100000.0,450600.0,1064700.0,315700.0,87500.0,672700.0,16948900.0,538100.0,564900.0,710500.0,2433000.0,665300.0,83600.0,527900.0,910900.0,6434200.0,288000.0,129800.0,118800.0,3854600.0,525600.0,859300.0,2122100.0,1231400.0,10795600.0,20445300.0,2915000.0,920800.0,2660600.0,232200.0,1095900.0,2332800.0,319500.0,492500.0,168300.0,3055400.0,3403900.0,180300.0,1973500.0,110000.0,1395600.0,61626800.0,2960600.0,558200.0,3200.0,611700.0,450543400.0
