No;Deprem Kodu;Olus tarihi;Olus zamani;Enlem;Boylam;Derinlik;xM;MD;ML;Mw;Ms;Mb;Tip;Yer
169;2.0201E+13;2020.10.31;01:32:30.54;37.8967;26.5218;7.7;3.5;0;3.4;3.5;0;0;Ke;EGE DENIZI
170;2.0201E+13;2020.10.31;01:30:00.19;37.8303;26.3565;5.4;3.5;0;3.5;3.5;0;0;Ke;ONIKI ADALAR (AKDENIZ)
171;2.0201E+13;2020.10.31;01:00:43.95;37.8817;26.4575;9.1;3.5;0;3.4;3.5;0;0;Ke;EGE DENIZI
172;2.0201E+13;2020.10.31;00:52:58.90;37.865;26.4875;9;3.7;0;3.5;3.7;0;0;Ke;SISAM ADASI (EGE DENIZI)
173;2.0201E+13;2020.10.31;00:49:06.81;37.8782;26.4685;14;3.6;0;3.5;3.6;0;0;Ke;EGE DENIZI
174;2.0201E+13;2020.10.31;00:20:51.21;37.8093;26.966;15.6;4.2;0;4.2;4.1;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
175;2.0201E+13;2020.10.31;00:04:20.44;37.8722;26.4495;6.3;3.5;0;3.5;3.5;0;0;Ke;EGE DENIZI
176;2.0201E+13;2020.10.30;23:45:40.06;37.8548;26.8603;3.4;3.8;0;3.8;3.7;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
177;2.0201E+13;2020.10.30;23:33:25.26;37.863;26.8668;10.7;4.1;0;4.1;4.1;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
178;2.0201E+13;2020.10.30;23:19:10.97;37.7945;26.4662;5.4;3.9;0;3.8;3.9;0;0;Ke;ONIKI ADALAR (AKDENIZ)
179;2.0201E+13;2020.10.30;23:09:32.68;37.8963;26.9132;7.5;4;0;3.9;4;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
180;2.0201E+13;2020.10.30;23:05:29.72;37.7913;26.8512;8.1;4.1;0;4.1;4;0;0;Ke;SISAM ADASI (EGE DENIZI)
181;2.0201E+13;2020.10.30;22:53:21.27;37.8255;26.7472;6.3;4.2;0;4.2;4.2;0;0;Ke;EGE DENIZI
182;2.0201E+13;2020.10.30;22:51:31.16;37.8447;26.8212;4;3.7;0;3.7;3.7;0;0;Ke;EGE DENIZI
183;2.0201E+13;2020.10.30;22:37:08.29;37.825;26.8938;8.5;4;0;4;4;0;0;Ke;SISAM ADASI (EGE DENIZI)
184;2.0201E+13;2020.10.30;21:46:25.16;37.8138;26.7977;8.1;4.1;0;4.1;3.9;0;0;Ke;SISAM ADASI (EGE DENIZI)
185;2.0201E+13;2020.10.30;21:41:21.72;37.865;26.9847;1;4.1;0;4;4.1;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
186;2.0201E+13;2020.10.30;20:35:24.55;37.7758;26.5043;7.4;4.1;0;4.1;4.1;0;0;Ke;SISAM ADASI (EGE DENIZI)
187;2.0201E+13;2020.10.30;20:27:30.48;37.8598;26.76;7.7;3.5;0;3.4;3.5;0;0;Ke;EGE DENIZI
188;2.0201E+13;2020.10.30;20:27:03.11;37.8868;26.7858;17.5;3.6;0;3.6;3.6;0;0;Ke;EGE DENIZI
189;2.0201E+13;2020.10.30;20:24:45.24;37.8608;26.9105;7.1;3.5;0;3.5;3.5;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
190;2.0201E+13;2020.10.30;19:32:21.35;37.851;26.8483;7;3.7;0;3.7;3.7;0;0;Ke;SISAM ADASI (EGE DENIZI)
191;2.0201E+13;2020.10.30;19:23:45.26;37.8963;26.9397;12.9;3.5;0;3.5;3.4;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
192;2.0201E+13;2020.10.30;19:09:40.87;37.9103;26.4887;1.6;4.2;0;4.2;4.2;0;0;Ke;EGE DENIZI
193;2.0201E+13;2020.10.30;19:08:56.14;37.8648;26.4448;4.1;4.2;0;4.2;4.2;0;0;Ke;ONIKI ADALAR (AKDENIZ)
194;2.0201E+13;2020.10.30;19:05:02.06;37.8712;26.9948;5.4;3.5;0;3.5;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
195;2.0201E+13;2020.10.30;19:02:28.02;37.9145;26.51;6.6;4.1;0;4;4.1;0;0;Ke;EGE DENIZI
196;2.0201E+13;2020.10.30;18:59:14.70;37.8748;26.4183;7.1;3.8;0;3.6;3.8;0;0;Ke;EGE DENIZI
197;2.0201E+13;2020.10.30;18:47:08.24;37.8807;26.976;7.2;3.7;0;3.7;3.7;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
198;2.0201E+13;2020.10.30;18:16:08.77;37.8817;26.9725;5.4;4;0;4;3.9;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
199;2.0201E+13;2020.10.30;17:47:08.93;37.8978;26.9525;4.3;4;0;4;3.8;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
200;2.0201E+13;2020.10.30;17:16:04.09;37.8683;27.004;5.2;4.4;0;4.4;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
201;2.0201E+13;2020.10.30;17:00:50.66;37.8543;26.9138;3;3.5;0;3.5;3.4;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
202;2.0201E+13;2020.10.30;16:49:13.96;37.7758;26.7713;7.5;3.9;0;3.8;3.9;0;0;Ke;SISAM ADASI (EGE DENIZI)
203;2.0201E+13;2020.10.30;16:47:58.47;37.8917;26.9128;7.1;3.8;0;3.8;3.8;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
204;2.0201E+13;2020.10.30;16:41:18.49;37.8405;26.4813;9.1;3.6;0;3.5;3.6;0;0;Ke;SISAM ADASI (EGE DENIZI)
205;2.0201E+13;2020.10.30;16:40:16.81;37.859;26.964;2.2;4.1;0;4.1;3.9;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
206;2.0201E+13;2020.10.30;16:37:25.03;37.8577;26.8763;7.3;3.8;0;3.8;3.8;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
207;2.0201E+13;2020.10.30;16:28:47.12;37.7977;26.8295;8.5;3.8;0;3.8;3.8;0;0;Ke;SISAM ADASI (EGE DENIZI)
208;2.0201E+13;2020.10.30;16:18:27.10;37.6313;27.1297;3.5;4.1;0;4.1;4;0;0;Ke;DOGANBEY-SOKE (AYDIN) [North West  4.8 km]
209;2.0201E+13;2020.10.30;15:25:53.93;37.9092;26.9422;9.5;3.8;0;3.7;3.8;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
210;2.0201E+13;2020.10.30;15:24:34.49;37.8872;26.8612;7.5;4.1;0;4.1;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
211;2.0201E+13;2020.10.30;15:22:26.62;37.8565;26.9013;5;3.8;0;3.8;3.8;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
212;2.0201E+13;2020.10.30;15:20:06.71;37.8828;26.8653;4.7;3.5;0;3.5;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
213;2.0201E+13;2020.10.30;15:19:16.16;37.8097;26.8585;10.3;4.6;0;4.6;4.5;0;0;Ke;SISAM ADASI (EGE DENIZI)
214;2.0201E+13;2020.10.30;15:17:36.64;37.8933;26.8768;3.8;3.5;0;3.5;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
215;2.0201E+13;2020.10.30;15:14:56.24;37.8342;26.8578;13.2;5.2;0;5.2;5.1;0;0;Ke;SISAM ADASI (EGE DENIZI)
216;2.0201E+13;2020.10.30;15:11:15.44;37.8933;26.8703;7.9;3.6;0;3.6;3.6;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
217;2.0201E+13;2020.10.30;15:08:38.02;37.8267;26.9738;9.8;3.6;0;3.5;3.6;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
218;2.0201E+13;2020.10.30;15:06:46.76;37.8417;26.8188;6.2;4;0;4;3.8;0;0;Ke;EGE DENIZI
219;2.0201E+13;2020.10.30;15:05:46.26;37.8268;26.8653;6.6;3.7;0;3.7;3.7;0;0;Ke;SISAM ADASI (EGE DENIZI)
220;2.0201E+13;2020.10.30;15:03:31.92;37.8775;26.9243;7.9;3.8;0;3.6;3.8;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
221;2.0201E+13;2020.10.30;15:01:32.51;37.8743;26.8475;5.3;4;0;4;3.9;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
222;2.0201E+13;2020.10.30;14:54:10.44;37.8542;26.7848;7;3.8;0;3.8;3.8;0;0;Ke;EGE DENIZI
223;2.0201E+13;2020.10.30;14:47:40.78;37.8663;26.892;5;3.8;0;3.8;3.7;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
224;2.0201E+13;2020.10.30;14:46:04.69;37.8438;26.8777;7.6;4.1;0;4.1;4.1;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
225;2.0201E+13;2020.10.30;14:35:22.61;37.8843;26.8998;4.7;3.7;0;3.7;3.7;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
226;2.0201E+13;2020.10.30;14:24:56.61;37.8188;26.8927;12.1;3.8;0;3.8;3.8;0;0;Ke;SISAM ADASI (EGE DENIZI)
227;2.0201E+13;2020.10.30;14:20:16.69;37.7177;26.4283;17.2;3.6;0;3.3;3.6;0;0;Ke;ONIKI ADALAR (AKDENIZ)
228;2.0201E+13;2020.10.30;14:04:13.59;37.8442;26.8462;4.2;3.5;0;3.2;3.5;0;0;Ke;SISAM ADASI (EGE DENIZI)
229;2.0201E+13;2020.10.30;14:01:05.64;37.8615;26.8577;5;3.9;0;3.9;3.9;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
230;2.0201E+13;2020.10.30;13:57:33.10;37.8357;26.9028;5.9;3.9;0;3.9;3.8;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
231;2.0201E+13;2020.10.30;13:55:58.77;37.8975;26.831;7.8;3.6;0;3.6;0;0;0;Ke;EGE DENIZI
232;2.0201E+13;2020.10.30;13:50:04.72;37.9145;26.445;5.3;3.6;0;3.5;3.6;0;0;Ke;EGE DENIZI
233;2.0201E+13;2020.10.30;13:40:46.37;37.836;26.875;5;3.7;0;3.6;3.7;0;0;Ke;SISAM ADASI (EGE DENIZI)
234;2.0201E+13;2020.10.30;13:34:58.55;37.8807;26.9595;5.4;3.8;0;3.8;3.8;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
235;2.0201E+13;2020.10.30;13:27:10.88;37.8625;26.8085;13.5;3.5;0;3.5;0;0;0;Ke;EGE DENIZI
236;2.0201E+13;2020.10.30;13:15:26.60;37.8678;26.8832;6.4;3.9;0;3.9;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
237;2.0201E+13;2020.10.30;13:14:43.67;37.7795;26.7163;1.6;4;0;4;4;0;0;Ke;SISAM ADASI (EGE DENIZI)
238;2.0201E+13;2020.10.30;13:13:17.86;37.9168;26.9605;7.9;3.7;0;3.7;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
239;2.0201E+13;2020.10.30;13:12:31.29;37.887;26.8932;7.3;4;0;4;3.9;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
240;2.0201E+13;2020.10.30;13:06:57.56;37.8568;26.9958;6.3;4.2;0;4.2;4.1;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
241;2.0201E+13;2020.10.30;13:00:42.56;37.8382;26.7913;5.6;4.9;0;4.9;4.9;0;0;Ke;EGE DENIZI
242;2.0201E+13;2020.10.30;12:59:44.67;37.9278;26.895;20.3;3.5;0;3.4;3.5;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
243;2.0201E+13;2020.10.30;12:42:56.56;37.9422;27.0287;5.9;3.9;0;3.8;3.9;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
244;2.0201E+13;2020.10.30;12:41:31.92;37.8765;26.9567;9.8;3.9;0;3.7;3.9;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
245;2.0201E+13;2020.10.30;12:39:00.78;37.8783;26.8035;5.4;3.7;0;3.7;0;0;0;Ke;EGE DENIZI
246;2.0201E+13;2020.10.30;12:34:39.43;37.842;26.8953;5;4;0;3.8;4;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
247;2.0201E+13;2020.10.30;12:33:20.83;37.8193;26.8262;2.8;4.1;0;4.1;4;0;0;Ke;SISAM ADASI (EGE DENIZI)
248;2.0201E+13;2020.10.30;12:32:01.52;37.7808;26.8237;8.8;3.8;0;3.8;0;0;0;Ke;SISAM ADASI (EGE DENIZI)
249;2.0201E+13;2020.10.30;12:29:49.43;37.9127;27.0078;7.3;3.7;0;3.7;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
250;2.0201E+13;2020.10.30;12:29:11.15;37.921;26.9243;6.9;4.2;0;4.1;4.2;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
251;2.0201E+13;2020.10.30;12:22:50.68;37.8928;26.9267;7.8;3.8;0;3.7;3.8;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
252;2.0201E+13;2020.10.30;12:19:09.35;37.7713;26.5218;8.3;4.1;0;4.1;4.1;0;0;Ke;SISAM ADASI (EGE DENIZI)
253;2.0201E+13;2020.10.30;12:15:30.79;37.8517;27.0092;11.8;4;0;4;4;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
254;2.0201E+13;2020.10.30;12:13:29.47;37.8125;27.0047;7.4;4;0;4;4;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
255;2.0201E+13;2020.10.30;12:08:52.08;37.8157;26.8862;7.3;3.7;0;3.7;0;0;0;Ke;SISAM ADASI (EGE DENIZI)
256;2.0201E+13;2020.10.30;12:08:02.32;37.7647;26.8163;7;3.6;0;3.6;0;0;0;Ke;SISAM ADASI (EGE DENIZI)
257;2.0201E+13;2020.10.30;12:05:24.30;37.8725;26.9583;18.4;3.7;0;3.7;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
258;2.0201E+13;2020.10.30;12:04:39.41;37.9253;26.9093;7.2;3.7;0;3.7;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
259;2.0201E+13;2020.10.30;12:01:37.30;37.8362;26.9125;9.4;4.3;0;4.2;4.3;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
260;2.0201E+13;2020.10.30;11:59:29.22;37.8527;27.0188;1.3;4.1;0;4.1;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
261;2.0201E+13;2020.10.30;11:58:05.43;37.8778;26.9005;5.3;4.4;0;4.4;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
262;2.0201E+13;2020.10.30;11:56:02.61;37.9482;26.5853;6.8;3.9;0;3.9;0;0;0;Ke;EGE DENIZI
263;2.0201E+13;2020.10.30;11:55:02.46;37.9523;27.0093;11.7;3.6;0;3.6;0;0;0;Ke;KUSADASI KORFEZI (EGE DENIZI)
264;2.0201E+13;2020.10.30;11:53:54.14;37.8958;26.8145;9.3;4.6;0;4.6;0;0;0;Ke;EGE DENIZI
265;2.0201E+13;2020.10.30;11:51:24.37;37.8877;26.7057;11.2;6.9;0;6.7;6.9;0;0;Ke;EGE DENIZI
266;2.0201E+13;2020.10.30;08:48:01.28;38.9498;40.4767;1.6;4;0;4;3.9;0;0;Ke;SANCAKLI-MERKEZ (BINGOL) [North West  1.0 km]
267;2.0201E+13;2020.10.28;09:16:14.29;39.7883;40.2472;5;4.5;0;4.2;4.5;0;0;Ke;GOKCE-TERCAN (ERZINCAN) [North East  1.6 km]
268;2.0201E+13;2020.10.28;02:04:36.54;40.525;32.9445;5;3.8;0;3.6;3.8;0;0;Ke;TUTMACBAYINDIR-ORTA (CANKIRI) [South West  3.8 km]
269;2.0201E+13;2020.10.27;08:32:54.59;35.8573;31.3097;15.8;3.8;0;3.6;3.8;0;0;Ke;AKDENIZ
270;2.0201E+13;2020.10.25;09:37:29.37;38.9518;40.4652;4.6;4.1;0;4;4.1;0;0;Ke;CICEKDERE- (BINGOL) [South East  1.3 km]
271;2.0201E+13;2020.10.24;02:06:44.09;35.6635;26.2532;6.2;3.8;0;3.8;3.8;0;0;Ke;AKDENIZ
272;2.0201E+13;2020.10.23;10:36:48.86;38.4608;39.2862;4;3.8;0;3.5;3.8;0;0;Ke;SIVRICE (ELAZIG) [North West  2.5 km]
273;2.0201E+13;2020.10.21;08:31:27.75;38.8143;43.1038;5;3.7;0;3.7;3.7;0;0;Ke;KAVUSTUK-ADILCEVAZ (BITLIS) [East 3.6 km]
274;2.0201E+13;2020.10.19;22:12:47.32;35.9302;31.1315;11.9;3.6;0;3.6;3.6;0;0;Ke;AKDENIZ
275;2.0201E+13;2020.10.18;11:19:18.16;36.95;27.3455;6.7;3.7;0;3.7;3.7;0;0;Ke;GOKOVA KORFEZI (AKDENIZ)
276;2.0201E+13;2020.10.15;08:18:52.38;39.7762;42.575;5;3.5;0;3.4;3.5;0;0;Ke;PIRABAT-ELESKIRT (AGRI) [North West  2.5 km]
277;2.0201E+13;2020.10.14;22:22:48.99;35.6857;26.2395;4.9;4.1;0;4;4.1;0;0;Ke;AKDENIZ
278;2.0201E+13;2020.10.14;10:58:30.25;35.6203;26.2413;7.8;4;0;3.9;4;0;0;Ke;AKDENIZ
279;2.0201E+13;2020.10.14;01:52:18.14;35.6502;26.227;9.6;3.9;0;3.7;3.9;0;0;Ke;AKDENIZ
280;2.0201E+13;2020.10.12;08:53:20.20;35.4548;26.3228;28.3;3.9;0;3.8;3.9;0;0;Ke;GIRIT ADASI (AKDENIZ)
281;2.0201E+13;2020.10.12;05:00:32.85;35.6192;26.2217;7.4;4;0;3.9;4;0;0;Ke;AKDENIZ
282;2.0201E+13;2020.10.12;04:38:36.20;35.624;26.2218;9.2;3.6;0;3.6;3.6;0;0;Ke;AKDENIZ
283;2.0201E+13;2020.10.12;04:11:26.68;35.681;26.2272;9.1;5.1;0;5;5.1;0;0;Ke;AKDENIZ
284;2.0201E+13;2020.10.12;02:38:52.50;35.6445;26.2517;11.2;3.9;0;3.9;3.9;0;0;Ke;AKDENIZ
285;2.0201E+13;2020.10.12;01:35:10.12;35.6252;26.2505;7.8;3.6;0;3.5;3.6;0;0;Ke;AKDENIZ
286;2.0201E+13;2020.10.12;01:11:57.01;35.6843;26.2352;10.9;3.8;0;3.7;3.8;0;0;Ke;AKDENIZ
287;2.0201E+13;2020.10.12;00:44:24.81;35.6665;26.2433;10.8;4.2;0;4.2;4.2;0;0;Ke;AKDENIZ
288;2.0201E+13;2020.10.12;00:30:40.06;35.6747;26.2647;8.2;5;0;5;5;0;0;Ke;AKDENIZ
289;2.0201E+13;2020.10.10;11:46:06.41;40.6995;32.9893;4.4;3.8;0;3.8;3.8;0;0;Ke;HACILAR-CERKES (CANKIRI) [South East  1.4 km]
290;2.0201E+13;2020.10.10;04:07:28.84;38.048;44.632;8.2;3.6;0;3.5;3.6;0;0;Ke;TURKIYE-IRAN SINIR BOLGESI
291;2.0201E+13;2020.10.09;00:00:20.56;37.8565;26.7295;7.7;3.6;0;3.6;3.6;0;0;Ke;EGE DENIZI
292;2.0201E+13;2020.10.07;13:26:44.31;38.468;39.2522;5.4;3.5;0;3.5;3.5;0;0;Ke;ALINCIK-SIVRICE (ELAZIG) [North East  1.8 km]
293;2.0201E+13;2020.10.06;08:58:30.52;38.269;38.8377;3.3;3.5;0;3.5;3.4;0;0;Ke;AKTARLI-PUTURGE (MALATYA) [South East  1.6 km]
294;2.0201E+13;2020.10.04;02:44:55.41;35.3815;26.956;30.6;3.6;0;3.5;3.6;0;0;Ke;GIRIT ADASI (AKDENIZ)
295;2.0201E+13;2020.10.02;05:03:23.97;37.9923;34.0673;5.3;4.1;0;4;4.1;0;0;Ke;OBRUK-BOR (NIGDE) [South East  4.6 km]
296;2.0201E+13;2020.10.01;17:44:33.36;38.9548;26.7375;10.9;3.7;0;3.7;3.6;0;0;Ke;DENIZKOY-DIKILI (IZMIR) [West 6.6 km]
297;2.0201E+13;2020.10.01;11:37:11.40;41.1223;34.9805;5;3.7;0;3.7;3.7;0;0;Ke;TAHTAKOPRU-VEZIRKOPRU (SAMSUN) [North West  2.8 km]
298;2.0201E+13;2020.10.01;11:05:37.70;36.6722;26.7853;154.7;4.9;0;4.9;0;0;0;Ke;AKDENIZ
299;2.0201E+13;2020.10.01;01:05:36.59;38.673;38.1037;5;3.7;0;3.7;3.7;0;0;Ke;AKYAZI-YAZIHAN (MALATYA) [South West  2.4 km]
300;2.02009E+13;2020.09.30;04:19:51.42;38.047;34.0292;6;3.7;0;3.7;3.7;0;0;Ke;OBRUK-BOR (NIGDE) [North East  5.1 km]
301;2.02009E+13;2020.09.30;04:15:33.85;38.0587;34.0308;5;4.1;0;4;4.1;0;0;Ke;AKCAKENT- (AKSARAY) [South West  6.0 km]
302;2.02009E+13;2020.09.30;02:40:40.06;38.5227;39.2157;4.5;3.9;0;3.7;3.9;0;0;Ke;KAVAKTEPE- (ELAZIG) [North East  1.8 km]
303;2.02009E+13;2020.09.29;18:28:17.74;38.4722;31.815;5;3.9;0;3.8;3.9;0;0;Ke;KUNDULLU-TUZLUKCU (KONYA) [East 2.6 km]
304;2.02009E+13;2020.09.29;11:22:49.17;37.9838;34.1068;7.9;4;0;3.9;4;0;0;Ke;OBRUK-BOR (NIGDE) [South East  8.2 km]
305;2.02009E+13;2020.09.28;02:47:18.96;35.819;30.004;5;3.6;0;3.4;3.6;0;0;Ke;AKDENIZ
306;2.02009E+13;2020.09.26;06:17:51.77;37.0468;27.9515;10.4;3.6;0;3.6;3.6;0;0;Ke;OREN-MILAS (MUGLA) [North East  0.5 km]
307;2.02009E+13;2020.09.24;19:09:39.79;38.0842;34.0003;7.5;4;0;3.9;4;0;0;Ke;KARACAOREN- (AKSARAY) [South West  7.4 km]
308;2.02009E+13;2020.09.24;18:06:40.65;40.8195;28.1748;14.4;3.7;0;3.7;3.5;0;0;Ke;SILIVRI ACIKLARI-ISTANBUL (MARMARA DENIZI)
309;2.02009E+13;2020.09.24;13:38:31.20;40.8132;28.144;13.7;4.3;0;4.3;4.1;0;0;Ke;MARMARA DENIZI
310;2.02009E+13;2020.09.24;04:26:47.42;38.0472;34.0705;8.5;3.8;0;3.7;3.8;0;0;Ke;AKCAKENT- (AKSARAY) [South West  4.4 km]
311;2.02009E+13;2020.09.24;01:01:24.22;38.0603;34.0435;5.7;4.3;0;4.3;4.3;0;0;Ke;AKCAKENT- (AKSARAY) [South West  4.9 km]
312;2.02009E+13;2020.09.22;18:22:45.88;38.0418;34.0443;5;3.5;0;3.4;3.5;0;0;Ke;OBRUK-BOR (NIGDE) [North East  5.0 km]
313;2.02009E+13;2020.09.22;14:44:20.50;35.1152;26.6738;5;3.5;0;3.5;3.5;0;0;Ke;GIRIT ADASI (AKDENIZ)
314;2.02009E+13;2020.09.21;19:40:48.61;38.0362;34.0812;5.6;3.5;0;3.4;3.5;0;0;Ke;KECIKALESI-ALTUNHISAR (NIGDE) [South West  4.4 km]
315;2.02009E+13;2020.09.21;16:56:48.34;37.1708;30.6468;104.8;3.7;0;3.7;3.7;0;0;Ke;ILICAKOY-DOSEMEALTI (ANTALYA) [South West  0.1 km]
316;2.02009E+13;2020.09.21;05:35:43.69;38.6903;41.991;6.2;3.9;0;3.7;3.9;0;0;Ke;SAZLIKBASI-KORKUT (MUS) [North East  1.7 km]
317;2.02009E+13;2020.09.21;03:37:30.41;38.0745;34.0308;6.4;4.3;0;4.2;4.3;0;0;Ke;AKCAKENT- (AKSARAY) [South West  5.4 km]
318;2.02009E+13;2020.09.20;19:08:05.14;38.0163;34.0815;5;5.2;0;5.1;5.2;0;0;Ke;OBRUK-BOR (NIGDE) [North East  5.9 km]
319;2.02009E+13;2020.09.20;06:33:14.02;35.0808;26.4755;8.9;3.7;0;3.7;0;0;0;Ke;GIRIT ADASI (AKDENIZ)
320;2.02009E+13;2020.09.20;06:31:03.28;35.2633;26.3917;1.9;4.1;0;4.1;4.1;0;0;Ke;GIRIT ADASI (AKDENIZ)
321;2.02009E+13;2020.09.20;05:45:14.23;38.6668;38.0945;5;3.8;0;3.7;3.8;0;0;Ke;AKYAZI-YAZIHAN (MALATYA) [South West  3.5 km]
322;2.02009E+13;2020.09.19;09:30:05.02;36.9758;35.8205;12;4;0;4;4;0;0;Ke;KORKUYU-CEYHAN (ADANA) [North 3.1 km]
323;2.02009E+13;2020.09.18;06:54:04.26;38.6787;38.1058;5;4.4;0;4.4;4.3;0;0;Ke;AKYAZI-YAZIHAN (MALATYA) [South West  1.9 km]
324;2.02009E+13;2020.09.18;00:47:49.63;38.7155;38.1278;1.1;3.9;0;3.9;3.9;0;0;Ke;YESILPINAR-HEKIMHAN (MALATYA) [South East  1.9 km]
325;2.02009E+13;2020.09.18;00:15:09.32;38.6665;41.9622;5;4.1;0;4;4.1;0;0;Ke;SAZLIKBASI-KORKUT (MUS) [South West  2.2 km]
326;2.02009E+13;2020.09.17;21:13:04.78;35.5343;31.4443;3.5;3.5;0;3.5;3.5;0;0;Ke;AKDENIZ
327;2.02009E+13;2020.09.16;14:48:18.20;38.6692;41.9702;5;4.7;0;4.6;4.7;0;0;Ke;SAZLIKBASI-KORKUT (MUS) [South West  1.4 km]
328;2.02009E+13;2020.09.15;20:57:33.82;38.1055;38.613;5;3.8;0;3.7;3.8;0;0;Ke;KOZLUK-PUTURGE (MALATYA) [West 1.4 km]
329;2.02009E+13;2020.09.15;15:22:22.77;38.991;29.8915;5.5;3.6;0;3.6;3.6;0;0;Ke;OYSU-ALTINTAS (KUTAHYA) [North 2.2 km]
330;2.02009E+13;2020.09.12;21:06:11.91;38.164;38.6505;5;3.7;0;3.6;3.7;0;0;Ke;BASMEZRA-PUTURGE (MALATYA) [North West  2.1 km]
331;2.02009E+13;2020.09.11;22:06:05.70;38.7528;43.187;1.7;3.5;0;3.5;3.3;0;0;Ke;OZYURT- (VAN) [North West  2.4 km]
332;2.02009E+13;2020.09.09;19:32:32.67;39.34;41.0172;5.2;4.1;0;4.1;4.1;0;0;Ke;KANTARKAYA-KARLIOVA (BINGOL) [South West  2.5 km]
333;2.02009E+13;2020.09.08;22:20:03.73;38.1705;38.6918;5;4;0;3.8;4;0;0;Ke;SAHILKOY-PUTURGE (MALATYA) [North 0.3 km]
334;2.02009E+13;2020.09.08;21:57:23.45;40.7013;27.4195;13.6;4.6;0;4.6;4.3;0;0;Ke;GUZELKOY ACIKLARI-TEKIRDAG (MARMARA DENIZI)
335;2.02009E+13;2020.09.08;15:06:14.12;38.1558;38.6548;5;4.3;0;4.3;4.3;0;0;Ke;BASMEZRA-PUTURGE (MALATYA) [North West  1.1 km]
336;2.02009E+13;2020.09.08;13:21:01.86;38.2017;38.6898;5;4.3;0;4;4.3;0;0;Ke;ALIHAN-PUTURGE (MALATYA) [North 1.0 km]
337;2.02009E+13;2020.09.08;13:19:51.28;38.1407;38.6892;4.8;4.1;0;3.9;4.1;0;0;Ke;BASMEZRA-PUTURGE (MALATYA) [South East  2.5 km]
338;2.02009E+13;2020.09.08;12:38:59.90;38.136;38.7088;1.8;4.5;0;4.4;4.5;0;0;Ke;YAZICA-PUTURGE (MALATYA) [South 2.7 km]
339;2.02009E+13;2020.09.08;10:44:06.82;38.167;38.7062;2.7;4.8;0;4.6;4.8;0;0;Ke;YAZICA-PUTURGE (MALATYA) [North West  1.0 km]
340;2.02009E+13;2020.09.07;08:47:46.38;38.7257;41.9725;5;4.2;0;4;4.2;0;0;Ke;SARMASIK-KORKUT (MUS) [North West  1.0 km]
